#                  N               Milne
#-----------------------------------
     2.6074550232147     -6.895537885067 
     2.6117233080073    -6.9062343816373 
     2.6159500516564    -6.9168265354001 
     2.6201360549738    -6.9273163542415 
     2.6242820958357     -6.937705805613 
     2.6283889300503    -6.9479967860652 
     2.6324572921847    -6.9581911340835 
     2.6364878963534    -6.9682906680746 
     2.6404814369704    -6.9782971132273 
     2.6444385894678    -6.9882121991242 
     2.6483600109809    -6.9980375429775 
     2.6522463410033    -7.0077747822354 
     2.6560982020128    -7.0174254649586 
     2.6599162000699    -7.0269911346206 
     2.6637009253896     -7.036473262789 
       2.66745295289    -7.0458733098806 
     2.6711728427151    -7.0551926649526 
     2.6748611407378    -7.0644326903281 
     2.6785183790401    -7.0735947752636 
     2.6821450763738    -7.0826801843817 
     2.6857417386023    -7.0916901986063 
     2.6893088591236    -7.1006260630347 
     2.6928469192772    -7.1094889863389 
     2.6963563887333    -7.1182801482062 
     2.6998377258672    -7.1270006940603 
     2.7032913781187    -7.1356517547401 
     2.7067177823368    -7.1442344421116 
     2.7101173651118    -7.1527498256526 
     2.7134905430939    -7.1611989257445 
     2.7168377232995    -7.1695827938419 
      2.720159303406    -7.1779024267959 
     2.7234556720352    -7.1861587858872 
     2.7267272090266    -7.1943528366981 
     2.7299742856996    -7.2024855149531 
     2.7331972651066    -7.2105577271504 
     2.7363965022766    -7.2185703630548 
     2.7395723444501    -7.2265242906644 
     2.7427251313047    -7.2344204080663 
     2.7458551951737     -7.242259509615 
     2.7489628612562    -7.2500424076418 
     2.7520484478194    -7.2577698943473 
     2.7551122663951    -7.2654428096899 
     2.7581546219674    -7.2730618460117 
     2.7611758131557    -7.2806277915715 
     2.7641761323903    -7.2881414205208 
     2.7671558660822    -7.2956033812662 
     2.7701152947871    -7.3030144102172 
     2.7730546933643    -7.3103751993901 
     2.7759743311294    -7.3176864385996 
     2.7788744720027     -7.324948744223 
     2.7817553746525    -7.3321628403225 
     2.7846172926329    -7.3393292705274 
     2.7874604745184    -7.3464487500589 
     2.7902851640332    -7.3535218289381 
     2.7930916001766    -7.3605491145825 
     2.7958800173441    -7.3675312455747 
     2.7986506454453    -7.3744687278137 
     2.8014037100174    -7.3813621775554 
     2.8041394323354    -7.3882121493824 
     2.8068580295188    -7.3950191497196 
     2.8095597146353    -7.4017837664248 
     2.8122446968004    -7.4085065098024 
     2.8149131812751    -7.4151878491204 
     2.8175653695598    -7.4218283297254 
     2.8202014594856    -7.4284284610788 
     2.8228216453031    -7.4349887440253 
     2.8254261177678     -7.441509533499 
      2.828015064224    -7.4479914716088 
     2.8305886686851     -7.454434928607 
     2.8331471119128    -7.4608403399506 
     2.8356905714924    -7.4672082299169 
     2.8382192219076    -7.4735389706086 
     2.8407332346118    -7.4798330020342 
      2.843232778098    -7.4860907588695 
     2.8457180179667    -7.4923126792507 
     2.8481891169914    -7.4984991182398 
     2.8506462351831    -7.5046505386841 
     2.8530895298519    -7.5107672832243 
     2.8555191556678    -7.5168497549899 
     2.8579352647194    -7.5228983511415 
      2.860338006571     -7.528913437152 
      2.862727528318    -7.5348953870968 
     2.8651039746411    -7.5408445302577 
     2.8674674878591    -7.5467613317882 
     2.8698182079793    -7.5526460052114 
     2.8721562727483    -7.5584989234704 
     2.8744818176995    -7.5643205249379 
     2.8767949762007    -7.5701110391954 
     2.8790958795001    -7.5758708768662 
     2.8813846567706    -7.5816002861662 
     2.8836614351536    -7.5872996054297 
     2.8859263398014    -7.5929691733704 
     2.8881794939183    -7.5986093390893 
     2.8904210188009     -7.604220260149 
     2.8926510338773    -7.6098024808367 
     2.8948696567453    -7.6153559898604 
     2.8970770032094    -7.6208813452631 
     2.8992731873176    -7.6263786653072 
     2.9014583213961    -7.6318483526219 
     2.9036325160842    -7.6372905234762 
     2.9057958803679    -7.6427056428732 
     2.9079485216123    -7.6480938772907 
     2.9100905455941    -7.6534554911782 
     2.9122220565324     -7.658790731028 
     2.9143431571194     -7.664099935464 
     2.9164539485499    -7.6693832446395 
     2.9185545305503    -7.6746410148178 
     2.9206450014068    -7.6798734260164 
     2.9227254579933    -7.6850806915906 
     2.9247959957979    -7.6902631862239 
     2.9268567089497    -7.6954210302502 
      2.928907690244    -7.7005544637469 
     2.9309490311675    -7.7056638164095 
     2.9329808219232    -7.7107492134956 
     2.9350031514537    -7.7158108507954 
     2.9370161074648    -7.7208490191783 
     2.9390197764487    -7.7258639357434 
     2.9410142437056    -7.7308557492539 
      2.942999593366    -7.7358248010481 
      2.944975908412     -7.740771133574 
     2.9469432706978    -7.7456950530073 
     2.9489017609702    -7.7505967852442 
     2.9508514588885    -7.7554764440964 
     2.9527924430441    -7.7603342994859 
     2.9547247909791    -7.7651704889993 
     2.9566485792052    -7.7699852731745 
      2.958563883222    -7.7747787839476 
     2.9604707775343    -7.7795511850362 
       2.96236933567    -7.7843027534443 
     2.9642596301968    -7.7890336092997 
      2.966141732739    -7.7937439088946 
     2.9680157139936    -7.7984337915403 
     2.9698816437465    -7.8031036754492 
     2.9717395908878    -7.8077534154986 
     2.9735896234273    -7.8123835109637 
     2.9754318085093    -7.8169938305908 
     2.9772662124273    -7.8215845093279 
     2.9790929006383    -7.8261560644886 
     2.9809119377768    -7.8307083571272 
     2.9827233876685    -7.8352416604132 
     2.9845273133438    -7.8397561917913 
     2.9863237770508    -7.8442519492364 
     2.9881128402684    -7.8487291123022 
     2.9898945637188    -7.8531879603538 
     2.9916690073799    -7.8576286056775 
     2.9934362304976    -7.8620512064082 
     2.9951962915972    -7.8664557587599 
