0.00000000e+00   0.00000000e+00   0.00000000e+00
5.00000000e-02   2.56041432e-02   9.51229839e-02
1.00000000e-01   5.11654998e-02   1.80967563e-01
1.50000000e-01   7.66413868e-02   2.58212506e-01
2.00000000e-01   1.01989329e-01   3.27492444e-01
2.50000000e-01   1.27167160e-01   3.89400561e-01
3.00000000e-01   1.52133128e-01   4.44491126e-01
3.50000000e-01   1.76845993e-01   4.93281878e-01
4.00000000e-01   2.01265126e-01   5.36256271e-01
4.50000000e-01   2.25350610e-01   5.73865587e-01
5.00000000e-01   2.49063333e-01   6.06530924e-01
5.50000000e-01   2.72365079e-01   6.34645068e-01
6.00000000e-01   2.95218625e-01   6.58574251e-01
6.50000000e-01   3.17587822e-01   6.78659806e-01
7.00000000e-01   3.39437683e-01   6.95219728e-01
7.50000000e-01   3.60734463e-01   7.08550138e-01
8.00000000e-01   3.81445738e-01   7.18926656e-01
8.50000000e-01   4.01540478e-01   7.26605701e-01
9.00000000e-01   4.20989115e-01   7.31825707e-01
9.50000000e-01   4.39763613e-01   7.34808265e-01
1.00000000e+00   4.57837524e-01   7.35759203e-01
1.05000000e+00   4.75186049e-01   7.34869594e-01
1.10000000e+00   4.91786089e-01   7.32316703e-01
1.15000000e+00   5.07616289e-01   7.28264887e-01
1.20000000e+00   5.22657087e-01   7.22866424e-01
1.25000000e+00   5.36890743e-01   7.16262304e-01
1.30000000e+00   5.50301377e-01   7.08582971e-01
1.35000000e+00   5.62874994e-01   6.99949009e-01
1.40000000e+00   5.74599505e-01   6.90471800e-01
1.45000000e+00   5.85464745e-01   6.80254132e-01
1.50000000e+00   5.95462482e-01   6.69390772e-01
1.55000000e+00   6.04586424e-01   6.57969006e-01
1.60000000e+00   6.12832218e-01   6.46069139e-01
1.65000000e+00   6.20197446e-01   6.33764975e-01
1.70000000e+00   6.26681614e-01   6.21124253e-01
1.75000000e+00   6.32286139e-01   6.08209067e-01
1.80000000e+00   6.37014324e-01   5.95076257e-01
1.85000000e+00   6.40871338e-01   5.81777769e-01
1.90000000e+00   6.43864178e-01   5.68361001e-01
1.95000000e+00   6.46001642e-01   5.54869121e-01
2.00000000e+00   6.47294283e-01   5.41341369e-01
2.05000000e+00   6.47754367e-01   5.27813335e-01
2.10000000e+00   6.47395824e-01   5.14317223e-01
2.15000000e+00   6.46234196e-01   5.00882097e-01
2.20000000e+00   6.44286575e-01   4.87534109e-01
2.25000000e+00   6.41571550e-01   4.74296717e-01
2.30000000e+00   6.38109135e-01   4.61190882e-01
2.35000000e+00   6.33920707e-01   4.48235258e-01
2.40000000e+00   6.29028932e-01   4.35446366e-01
2.45000000e+00   6.23457693e-01   4.22838758e-01
2.50000000e+00   6.17232010e-01   4.10425172e-01
2.55000000e+00   6.10377965e-01   3.98216670e-01
2.60000000e+00   6.02922622e-01   3.86222775e-01
2.65000000e+00   5.94893937e-01   3.74451593e-01
2.70000000e+00   5.86320683e-01   3.62909927e-01
2.75000000e+00   5.77232356e-01   3.51603390e-01
2.80000000e+00   5.67659092e-01   3.40536499e-01
2.85000000e+00   5.57631579e-01   3.29712773e-01
2.90000000e+00   5.47180969e-01   3.19134815e-01
2.95000000e+00   5.36338788e-01   3.08804400e-01
3.00000000e+00   5.25136847e-01   2.98722540e-01
3.05000000e+00   5.13607155e-01   2.88889565e-01
3.10000000e+00   5.01781832e-01   2.79305177e-01
3.15000000e+00   4.89693020e-01   2.69968517e-01
3.20000000e+00   4.77372799e-01   2.60878219e-01
3.25000000e+00   4.64853099e-01   2.52032461e-01
3.30000000e+00   4.52165621e-01   2.43429011e-01
3.35000000e+00   4.39341753e-01   2.35065275e-01
3.40000000e+00   4.26412493e-01   2.26938335e-01
3.45000000e+00   4.13408368e-01   2.19044987e-01
3.50000000e+00   4.00359364e-01   2.11381776e-01
3.55000000e+00   3.87294850e-01   2.03945030e-01
3.60000000e+00   3.74243511e-01   1.96730887e-01
3.65000000e+00   3.61233282e-01   1.89735323e-01
3.70000000e+00   3.48291285e-01   1.82954176e-01
3.75000000e+00   3.35443766e-01   1.76383171e-01
3.80000000e+00   3.22716045e-01   1.70017940e-01
3.85000000e+00   3.10132457e-01   1.63854042e-01
3.90000000e+00   2.97716310e-01   1.57886978e-01
3.95000000e+00   2.85489832e-01   1.52112210e-01
4.00000000e+00   2.73474136e-01   1.46525175e-01
4.05000000e+00   2.61689183e-01   1.41121296e-01
4.10000000e+00   2.50153744e-01   1.35895998e-01
4.15000000e+00   2.38885375e-01   1.30844714e-01
4.20000000e+00   2.27900394e-01   1.25962900e-01
