# omega0=1, alpha=2
# theta0=0.5, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
5.836340488526734e+00 1.067026192130169e-02 -9.059865755421996e-03
5.927533308659964e+00 9.874317344517930e-03 -8.404264885048413e-03
6.018726128793194e+00 9.136062951090207e-03 -7.794125341352778e-03
6.109918948926424e+00 8.451488579286010e-03 -7.226502136376175e-03
6.201111769059654e+00 7.816844909956031e-03 -6.698618423392530e-03
6.292304589192884e+00 7.228628450114237e-03 -6.207858532409851e-03
6.383497409326115e+00 6.683567154786613e-03 -5.751760947694849e-03
6.474690229459345e+00 6.178606689507571e-03 -5.328011289291338e-03
6.565883049592575e+00 5.710897330665311e-03 -4.934435350342511e-03
6.657075869725805e+00 5.277781496587398e-03 -4.568992233129087e-03
6.748268689859035e+00 4.876781898707042e-03 -4.229767618963425e-03
6.839461509992265e+00 4.505590299261810e-03 -3.914967200311254e-03
6.930654330125495e+00 4.162056859663583e-03 -3.622910297636462e-03
7.021847150258726e+00 3.844180061864577e-03 -3.352023678380241e-03
7.113039970391956e+00 3.550097183661317e-03 -3.100835591103575e-03
7.204232790525186e+00 3.278075307866246e-03 -2.867970024060378e-03
7.295425610658416e+00 3.026502844581997e-03 -2.652141194254842e-03
7.386618430791646e+00 2.793881545389237e-03 -2.452148270305442e-03
7.477811250924876e+00 2.578818988064267e-03 -2.266870330131275e-03
7.569004071058107e+00 2.380021510440736e-03 -2.095261552541904e-03
7.660196891191337e+00 2.196287572189319e-03 -1.936346640203077e-03
7.751389711324567e+00 2.026501523582106e-03 -1.789216470126400e-03
7.842582531457797e+00 1.869627760710543e-03 -1.653023966754350e-03
7.933775351591027e+00 1.724705247116043e-03 -1.526980191850357e-03
8.024968171724257e+00 1.590842382352541e-03 -1.410350644728118e-03
8.116160991857488e+00 1.467212198614495e-03 -1.302451765839292e-03
8.207353811990718e+00 1.353047867218615e-03 -1.202647636361574e-03
8.298546632123948e+00 1.247638497411258e-03 -1.110346866170009e-03
8.389739452257178e+00 1.150325210675949e-03 -1.024999662415714e-03
8.480932272390408e+00 1.060497474428601e-03 -9.460950708624941e-04
8.572125092523638e+00 9.775896797043619e-04 -8.731583821296754e-04
8.663317912656868e+00 9.010779481538623e-04 -8.057486950470216e-04
8.754510732790099e+00 8.304771543728552e-04 -7.434566294344775e-04
8.845703552923329e+00 7.653381502838229e-04 -6.859021807667646e-04
8.936896373056559e+00 7.052451789677450e-04 -6.327327093626809e-04
9.028089193189789e+00 6.498134660062035e-04 -5.836210569446007e-04
9.119282013323019e+00 5.986869770362886e-04 -5.382637836392700e-04
9.210474833456249e+00 5.515363308417631e-04 -4.963795187315415e-04
9.301667653589480e+00 5.080568579024857e-04 -4.577074187338814e-04
9.392860473722710e+00 4.679667948993871e-04 -4.220057265926437e-04
9.484053293855940e+00 4.310056062238425e-04 -3.890504261141231e-04
9.575246113989170e+00 3.969324240678722e-04 -3.586339859566552e-04
9.666438934122400e+00 3.655245991752037e-04 -3.305641877973192e-04
9.757631754255630e+00 3.365763548130331e-04 -3.046630335412953e-04
9.848824574388860e+00 3.098975369806433e-04 -2.807657266971306e-04
9.940017394522091e+00 2.853124543043353e-04 -2.587197232908587e-04
1.003121021465532e+01 2.626588014789337e-04 -2.383838479351201e-04
1.012240303478855e+01 2.417866605050948e-04 -2.196274709053788e-04
1.021359585492178e+01 2.225575743394381e-04 -2.023297423034466e-04
1.030478867505501e+01 2.048436879218902e-04 -1.863788796083860e-04
1.039598149518824e+01 1.885269518723381e-04 -1.716715051261638e-04
1.048717431532147e+01 1.734983844575216e-04 -1.581120300520068e-04
1.057836713545470e+01 1.596573877198572e-04 -1.456120820531697e-04
1.066955995558793e+01 1.469111139333812e-04 -1.340899734647753e-04
1.076075277572116e+01 1.351738788090275e-04 -1.234702073675818e-04
1.085194559585439e+01 1.243666181128112e-04 -1.136830189841030e-04
1.094313841598762e+01 1.144163845869504e-04 -1.046639499886064e-04
1.103433123612085e+01 1.052558822762902e-04 -9.635345347736452e-05
1.112552405625408e+01 9.682303556133394e-05 -8.869652748834256e-05
1.121671687638731e+01 8.906059038546479e-05 -8.164237509454856e-05
1.130790969652054e+01 8.191574533824402e-05 -7.514408922280391e-05
1.139910251665377e+01 7.533981041968045e-05 -6.915836047000442e-05
1.149029533678700e+01 6.928789146271897e-05 -6.364520630232123e-05
1.158148815692023e+01 6.371859833351450e-05 -5.856772012953188e-05
1.167268097705346e+01 5.859377516193505e-05 -5.389183884707241e-05
1.176387379718669e+01 5.387825097873525e-05 -4.958612753275300e-05
1.185506661731992e+01 4.953960925150189e-05 -4.562158007367651e-05
1.194625943745315e+01 4.554797491930323e-05 -4.197143458202695e-05
1.203745225758638e+01 4.187581762646369e-05 -3.861100253633314e-05
1.212864507771961e+01 3.849776994949345e-05 -3.551751065783579e-05
1.221983789785284e+01 3.539045949836533e-05 -3.266995459995802e-05
1.231103071798607e+01 3.253235385446159e-05 -3.004896359285612e-05
1.240222353811930e+01 2.990361738300034e-05 -2.763667524485642e-05
1.249341635825254e+01 2.748597902796220e-05 -2.541661975850085e-05
1.258460917838577e+01 2.526261026281942e-05 -2.337361287115867e-05
1.267580199851900e+01 2.321801243104761e-05 -2.149365687892793e-05
1.276699481865223e+01 2.133791276678081e-05 -1.976384914805947e-05
1.285818763878546e+01 1.960916843834241e-05 -1.817229756058253e-05
1.294938045891869e+01 1.801967800601787e-05 -1.670804238038490e-05
1.304057327905192e+01 1.655829973058377e-05 -1.536098406287901e-05
1.313176609918515e+01 1.521477621100983e-05 -1.412181656573790e-05
1.322295891931838e+01 1.397966486862894e-05 -1.298196575017226e-05
1.331415173945161e+01 1.284427383113364e-05 -1.193353249199224e-05
1.340534455958484e+01 1.180060280320166e-05 -1.096924014939944e-05
1.349653737971807e+01 1.084128854155980e-05 -1.008238606021942e-05
1.358773019985130e+01 9.959554581036646e-06 -9.266796765240888e-06
1.367892301998453e+01 9.149164884788591e-06 -8.516786676594072e-06
1.377011584011776e+01 8.404381116560226e-06 -7.827119930789636e-06
1.386130866025099e+01 7.719923255697612e-06 -7.192975185257600e-06
1.395250148038422e+01 7.090933296801384e-06 -6.609913135071336e-06
1.404369430051745e+01 6.512941795506547e-06 -6.073846543108783e-06
1.413488712065068e+01 5.981837040019968e-06 -5.581012592278508e-06
1.422607994078391e+01 5.493836644839683e-06 -5.127947382704154e-06
1.431727276091714e+01 5.045461378620120e-06 -4.711462409993632e-06
1.440846558105037e+01 4.633511052524783e-06 -4.328622872991026e-06
1.449965840118360e+01 4.255042308707678e-06 -3.976727670786486e-06
1.459085122131683e+01 3.907348160865307e-06 -3.653290959305040e-06
1.468204404145006e+01 3.587939150175593e-06 -3.356025147567966e-06
1.477323686158329e+01 3.294525990456599e-06 -3.082825222774543e-06
1.486442968171652e+01 3.025003586099520e-06 -2.831754301738804e-06
1.495562250184975e+01 2.777436315315886e-06 -2.601030313982898e-06
1.504681532198298e+01 2.550044479542567e-06 -2.389013728980002e-06
1.513800814211621e+01 2.341191827520763e-06 -2.194196246697022e-06
1.522920096224944e+01 2.149374069653507e-06 -2.015190376748783e-06
1.532039378238267e+01 1.973208304793884e-06 -1.850719837177054e-06
1.541158660251590e+01 1.811423287663644e-06 -1.699610709142872e-06
1.550277942264913e+01 1.662850470686512e-06 -1.560783288700275e-06
1.559397224278236e+01 1.526415759177075e-06 -1.433244581332580e-06
1.568516506291559e+01 1.401131923586887e-06 -1.316081389105586e-06
1.577635788304882e+01 1.286091616904078e-06 -1.208453944150521e-06
1.586755070318205e+01 1.180460949359064e-06 -1.109590045756298e-06
1.595874352331528e+01 1.083473576332476e-06 -1.018779661647326e-06
1.604993634344851e+01 9.944252588158258e-07 -9.353699570695964e-07
1.614112916358174e+01 9.126688589627408e-07 -8.587607181227398e-07
1.623232198371497e+01 8.376097362091074e-07 -7.884001383763301e-07
1.632351480384820e+01 7.687015121529466e-07 -7.237809402109304e-07
1.641470762398143e+01 7.054421748867761e-07 -6.644368045430713e-07
1.650590044411466e+01 6.473704957826398e-07 -6.099390846422215e-07
1.659709326424789e+01 5.940627338578295e-07 -5.598937816396450e-07
1.668828608438112e+01 5.451296048113494e-07 -5.139387610756218e-07
1.677947890451435e+01 5.002134936301366e-07 -4.717411914438022e-07
1.687067172464758e+01 4.589858913317096e-07 -4.329951871796016e-07
1.696186454478081e+01 4.211450379471768e-07 -3.974196399129208e-07
1.705305736491404e+01 3.864137552654480e-07 -3.647562230728000e-07
1.714425018504727e+01 3.545374541653661e-07 -3.347675561009227e-07
1.723544300518050e+01 3.252823025658934e-07 -3.072355156096603e-07
1.732663582531373e+01 2.984335411334023e-07 -2.819596818154619e-07
1.741782864544696e+01 2.737939349068454e-07 -2.587559094962580e-07
1.750902146558019e+01 2.511823499429109e-07 -2.374550135680520e-07
1.760021428571342e+01 2.304324449504403e-07 -2.179015601564929e-07
1.769140710584665e+01 2.113914686821859e-07 -1.999527547590126e-07
1.778259992597988e+01 1.939191545877385e-07 -1.834774197567393e-07
1.787379274611311e+01 1.778867049090852e-07 -1.683550541471913e-07
1.796498556624634e+01 1.631758570243083e-07 -1.544749689327058e-07
1.805617838637957e+01 1.496780254195979e-07 -1.417354921193590e-07
1.814737120651280e+01 1.372935131988926e-07 -1.300432377601947e-07
1.823856402664603e+01 1.259307875276540e-07 -1.193124339180564e-07
1.832975684677927e+01 1.155058138558178e-07 -1.094643048301219e-07
1.842094966691250e+01 1.059414441778740e-07 -1.004265029310608e-07
1.851214248704573e+01 9.716685496813265e-08 -9.213258673705979e-08
1.860333530717896e+01 8.911703077908797e-08 -8.452154091107993e-08
1.869452812731219e+01 8.173228981280950e-08 -7.753733512274843e-08
1.878572094744542e+01 7.495784807164601e-08 -7.112851858619264e-08
1.887691376757865e+01 6.874341896725721e-08 -6.524784740771100e-08
1.896810658771188e+01 6.304284551795753e-08 -5.985194210410265e-08
1.905929940784511e+01 5.781376249528621e-08 -5.490097286328893e-08
1.915049222797834e+01 5.301728609319457e-08 -5.035837031297010e-08
1.924168504811157e+01 4.861772888872880e-08 -4.619055974178323e-08
1.933287786824480e+01 4.458233804293006e-08 -4.236671688196678e-08
1.942407068837803e+01 4.088105485611733e-08 -3.885854351401091e-08
1.951526350851126e+01 3.748629394390473e-08 -3.564006129320613e-08
1.960645632864449e+01 3.437274044028842e-08 -3.268742232634617e-08
1.969764914877772e+01 3.151716376289045e-08 -2.997873514496567e-08
1.978884196891095e+01 2.889824659386153e-08 -2.749390483020858e-08
1.988003478904418e+01 2.649642783884599e-08 -2.521448614446941e-08
1.997122760917741e+01 2.429375842655908e-08 -2.312354861701361e-08
2.006242042931064e+01 2.227376890361800e-08 -2.120555261549547e-08
2.015361324944387e+01 2.042134786394649e-08 -1.944623551323607e-08
2.024480606957710e+01 1.872263032993215e-08 -1.783250713383375e-08
2.033599888971033e+01 1.716489527410023e-08 -1.635235372065238e-08
2.042719170984356e+01 1.573647153588037e-08 -1.499474973942191e-08
2.051838452997679e+01 1.442665144854600e-08 -1.374957687801221e-08
2.060957735011002e+01 1.322561154702521e-08 -1.260754965879109e-08
2.070077017024325e+01 1.212433977840844e-08 -1.156014712620713e-08
2.079196299037648e+01 1.111456868397376e-08 -1.059955011567567e-08
2.088315581050971e+01 1.018871406474545e-08 -9.718583649794257e-09
2.097434863064294e+01 9.339818682302409e-09 -8.910664044650096e-09
2.106554145077617e+01 8.561500583040133e-09 -8.169750342763489e-09
2.115673427090940e+01 7.847905667622225e-09 -7.490299720273370e-09
2.124792709104263e+01 7.193664158172793e-09 -6.867226544531606e-09
2.133911991117586e+01 6.593850644078279e-09 -6.295864784531599e-09
2.143031273130909e+01 6.043947413287618e-09 -5.771933500738386e-09
2.152150555144232e+01 5.539810799908739e-09 -5.291505163081197e-09
2.161269837157555e+01 5.077640300867180e-09 -4.850976566271720e-09
2.170389119170878e+01 4.653950234576129e-09 -4.447042130365657e-09
2.179508401184201e+01 4.265543733110593e-09 -4.076669391723874e-09
2.188627683197524e+01 3.909488876414032e-09 -3.737076505374281e-09
2.197746965210847e+01 3.583096792715904e-09 -3.425711594338510e-09
2.206866247224170e+01 3.283901563715108e-09 -3.140233794871647e-09
2.215985529237493e+01 3.009641786290314e-09 -2.878495858863491e-09
2.225104811250816e+01 2.758243654628772e-09 -2.638528185953389e-09
2.234224093264139e+01 2.527805437807127e-09 -2.418524168297912e-09
2.243343375277462e+01 2.316583238091594e-09 -2.216826740475329e-09
2.252462657290785e+01 2.122977924623973e-09 -2.031916035781031e-09
2.261581939304108e+01 1.945523145792320e-09 -1.862398058226172e-09
2.270701221317431e+01 1.782874331512772e-09 -1.706994286955412e-09
2.279820503330754e+01 1.633798603929455e-09 -1.564532136601583e-09
2.288939785344077e+01 1.497165521725036e-09 -1.433936203344020e-09
2.298059067357400e+01 1.371938589373843e-09 -1.314220232177947e-09
2.307178349370723e+01 1.257167468306817e-09 -1.204479746175793e-09
2.316297631384046e+01 1.151980832133988e-09 -1.103885283365436e-09
2.325416913397369e+01 1.055579812822976e-09 -1.011676191299999e-09
2.334536195410692e+01 9.672319890958580e-10 -9.271549334808245e-10
2.343655477424015e+01 8.862658723133200e-10 -8.496818655490974e-10
2.352774759437338e+01 8.120658487933481e-10 -7.786704426093012e-10
2.361894041450661e+01 7.440675408887084e-10 -7.135828222140950e-10
2.371013323463984e+01 6.817535522476378e-10 -6.539258304481566e-10
2.380132605477307e+01 6.246495655281287e-10 -5.992472612190457e-10
2.389251887490630e+01 5.723207634487197e-10 -5.491324813154948e-10
2.398371169503953e+01 5.243685464568555e-10 -5.032013160454878e-10
2.407490451517276e+01 4.804275224971859e-10 -4.611051923343171e-10
2.416609733530600e+01 4.401627463827286e-10 -4.225245180615400e-10
2.425729015543923e+01 4.032671881264069e-10 -3.871662781591284e-10
2.434848297557246e+01 3.694594112926760e-10 -3.547618295937824e-10
2.443967579570569e+01 3.384814439912473e-10 -3.250648788260075e-10
2.453086861583892e+01 3.100968265687568e-10 -2.978496266877941e-10
2.462206143597215e+01 2.840888213701361e-10 -2.729090668594315e-10
2.471325425610538e+01 2.602587711490950e-10 -2.500534252631428e-10
2.480444707623861e+01 2.384245938153773e-10 -2.291087287351378e-10
2.489563989637184e+01 2.184194022234760e-10 -2.099154922959656e-10
2.498683271650507e+01 2.000902386407649e-10 -1.923275152186960e-10
2.507802553663830e+01 1.832969143893896e-10 -1.762107769019033e-10
2.516921835677153e+01 1.679109459420863e-10 -1.614424242955719e-10
2.526041117690476e+01 1.538145794731507e-10 -1.479098433083054e-10
2.535160399703799e+01 1.408998965273749e-10 -1.355098072485952e-10
2.544279681717122e+01 1.290679940768131e-10 -1.241476959259511e-10
2.553398963730445e+01 1.182282327921886e-10 -1.137367795636334e-10
2.562518245743768e+01 1.082975478667546e-10 -1.041975621573999e-10
2.571637527757091e+01 9.919981719923610e-11 -9.545717935764814e-11
2.580756809770414e+01 9.086528217258635e-11 -8.744884635884038e-11
2.589876091783737e+01 8.323001665987784e-11 -8.011135165314188e-11
2.598995373797060e+01 7.623544025063083e-11 -7.338859284752536e-11
2.608114655810383e+01 6.982787202295764e-11 -6.722915105771656e-11
2.617233937823706e+01 6.395812149152314e-11 -6.158590068059501e-11
2.626353219837029e+01 5.858111364076123e-11 -5.641565161114369e-11
2.635472501850352e+01 5.365554520911291e-11 -5.167882121271538e-11
2.644591783863675e+01 4.914356962517575e-11 -4.733913357204211e-11
2.653711065876998e+01 4.501050821232137e-11 -4.336334377470521e-11
2.662830347890321e+01 4.122458547615549e-11 -3.972098512421417e-11
2.671949629903644e+01 3.775668647063534e-11 -3.638413739980303e-11
2.681068911916967e+01 3.458013440507524e-11 -3.332721440581459e-11
2.690188193930290e+01 3.167048680690259e-11 -3.052676921027386e-11
2.699307475943613e+01 2.900534869501281e-11 -2.796131560302761e-11
2.708426757956936e+01 2.656420134695727e-11 -2.561116442562886e-11
2.717546039970259e+01 2.432824536094171e-11 -2.345827353688002e-11
2.726665321983582e+01 2.228025682159447e-11 -2.148611028044444e-11
2.735784603996905e+01 2.040445547749026e-11 -1.967952541495547e-11
2.744903886010228e+01 1.868638392922789e-11 -1.802463755329370e-11
2.754023168023551e+01 1.711279691013807e-11 -1.650872723680871e-11
2.763142450036874e+01 1.567155981806473e-11 -1.512013984281951e-11
2.772261732050197e+01 1.435155572669064e-11 -1.384819659027915e-11
2.781381014063520e+01 1.314260016909265e-11 -1.268311296952893e-11
2.790500296076843e+01 1.203536304509266e-11 -1.161592397805183e-11
2.799619578090166e+01 1.102129705796118e-11 -1.063841559548057e-11
2.808738860103489e+01 1.009257213553513e-11 -9.743061978206315e-12
2.817858142116812e+01 9.242015336202696e-12 -8.922967897121726e-12
2.826977424130135e+01 8.463055781826377e-12 -8.171815981638367e-12
2.836096706143458e+01 7.749674197833868e-12 -7.483818369440821e-12
2.845215988156781e+01 7.096356675691737e-12 -6.853672394748929e-12
2.854335270170104e+01 6.498052305052728e-12 -6.276519978405163e-12
2.863454552183427e+01 5.950134352274926e-12 -5.747910411114729e-12
2.872573834196750e+01 5.448364688971604e-12 -5.263766246851587e-12
2.881693116210073e+01 4.988861198967543e-12 -4.820352046996547e-12
2.890812398223396e+01 4.568067914697128e-12 -4.414245737370614e-12
2.899931680236719e+01 4.182727654852523e-12 -4.042312360129880e-12
2.909050962250042e+01 3.829856954133426e-12 -3.701680020646164e-12
2.918170244263365e+01 3.506723093407085e-12 -3.389717846146450e-12
2.927289526276688e+01 3.210823054590073e-12 -3.104015788149398e-12
2.936408808290011e+01 2.939864239232843e-12 -2.842366114733197e-12
2.945528090303334e+01 2.691746803235130e-12 -2.602746451501305e-12
2.954647372316657e+01 2.464547472446336e-12 -2.383304241877593e-12
2.963766654329980e+01 2.256504715203644e-12 -2.182342508148711e-12
2.972885936343303e+01 2.066005158217001e-12 -1.998306804560262e-12
2.982005218356626e+01 1.891571141702815e-12 -1.829773262839283e-12
2.991124500369950e+01 1.731849318369071e-12 -1.675437638826673e-12
3.000243782383273e+01 1.585600208829528e-12 -1.534105276522523e-12
3.009363064396596e+01 1.451688633334142e-12 -1.404681912832052e-12
3.018482346409919e+01 1.329074946402255e-12 -1.286165252702918e-12
3.027601628423242e+01 1.216807007085300e-12 -1.177637250214278e-12
3.036720910436565e+01 1.114012823213311e-12 -1.078257036558543e-12
3.045840192449888e+01 1.019893813137117e-12 -9.872544407889289e-13
3.054959474463211e+01 9.337186332049715e-13 -9.039240537269774e-13
3.064078756476534e+01 8.548175235443510e-13 -8.276197895683243e-13
3.073198038489857e+01 7.825771286897386e-13 -7.577499035235954e-13
3.082317320503180e+01 7.164357532355073e-13 -6.937724273130721e-13
3.091436602516503e+01 6.558790160272711e-13 -6.351909875251188e-13
3.100555884529826e+01 6.004358694605953e-13 -5.815509747734401e-13
3.109675166543149e+01 5.496749532560288e-13 -5.324360342692420e-13
3.118794448556472e+01 5.032012546453569e-13 -4.874648508816054e-13
3.127913730569795e+01 4.606530492553131e-13 -4.462882040115005e-13
3.137033012583118e+01 4.216990991296503e-13 -4.085862696689571e-13
3.146152294596441e+01 3.860360863048769e-13 -3.740661490346312e-13
3.155271576609764e+01 3.533862621641614e-13 -3.424596045207360e-13
3.164390858623087e+01 3.234952944517109e-13 -3.135209859352073e-13
3.173510140636410e+01 2.961302953489674e-13 -2.870253308091240e-13
3.182629422649733e+01 2.710780154058448e-13 -2.627666242818749e-13
3.191748704663056e+01 2.481431893955776e-13 -2.405562051615025e-13
3.200867986676379e+01 2.271470213303000e-13 -2.202213058983675e-13
3.209987268689702e+01 2.079257969451566e-13 -2.016037152372914e-13
3.219106550703025e+01 1.903296129397513e-13 -1.845585532544747e-13
3.228225832716348e+01 1.742212131645501e-13 -1.689531493479135e-13
3.237345114729671e+01 1.594749227633636e-13 -1.546660145403280e-13
3.246464396742994e+01 1.459756720375294e-13 -1.415859001777906e-13
3.255583678756317e+01 1.336181024886726e-13 -1.296109357708204e-13
3.264702960769640e+01 1.223057481302386e-13 -1.186478393327599e-13
3.273822242782963e+01 1.119502857382083e-13 -1.086111941274046e-13
3.282941524796286e+01 1.024708482429776e-13 -9.942278624836890e-14
3.292060806809609e+01 9.379339595136837e-14 -9.101099792044355e-14
3.301180088822932e+01 8.585014073388757e-14 -8.331025184180210e-14
3.310299370836255e+01 7.857901872106581e-14 -7.626050227861606e-14
3.319418652849578e+01 7.192320742714099e-14 -6.980676898345135e-14
3.328537934862901e+01 6.583068356236057e-14 -6.389871033848535e-14
3.337657216876224e+01 6.025381810940543e-14 -5.849023242662800e-14
3.346776498889547e+01 5.514900552728912e-14 -5.353913101036446e-14
3.355895780902870e+01 5.047632420977737e-14 -4.900676365167516e-14
3.365015062916194e+01 4.619922556692432e-14 -4.485774943867604e-14
3.374134344929517e+01 4.228424931959248e-14 -4.105969399743281e-14
3.383253626942840e+01 3.870076279951159e-14 -3.758293766237129e-14
3.392372908956163e+01 3.542072223309768e-14 -3.440032485732294e-14
3.401492190969486e+01 3.241845415732295e-14 -3.148699290288052e-14
3.410611472982809e+01 2.967045527170998e-14 -2.882017861564869e-14
3.419730754996132e+01 2.715520917321730e-14 -2.637904120230632e-14
3.428850037009455e+01 2.485301855148614e-14 -2.414450007720659e-14
3.437969319022778e+01 2.274585154163713e-14 -2.209908634749206e-14
3.447088601036101e+01 2.081720104146128e-14 -2.022680681527987e-14
3.456207883049424e+01 1.905195590028778e-14 -1.851301944318746e-14
3.465327165062747e+01 1.743628297880506e-14 -1.694431931806526e-14
3.474446447076070e+01 1.595751916337009e-14 -1.550843422895926e-14
3.483565729089393e+01 1.460407249551427e-14 -1.419412904966808e-14
3.492685011102716e+01 1.336533164803647e-14 -1.299111818435677e-14
3.501804293116039e+01 1.223158304381118e-14 -1.188998539706723e-14
3.510923575129362e+01 1.119393497273081e-14 -1.088211040310261e-14
3.520042857142685e+01 1.024424811650386e-14 -9.959601652599226e-15
3.529162139156008e+01 9.375071940764267e-15 -9.115234784538820e-15
3.538281421169331e+01 8.579586459495314e-15 -8.342396273363416e-15
3.547400703182654e+01 7.851548918486356e-15 -7.635031830574301e-15
3.556519985195977e+01 7.185244982743794e-15 -6.987599160534910e-15
3.565639267209300e+01 6.575444047765131e-15 -6.395024703438404e-15
3.574758549222623e+01 6.017358326626592e-15 -5.852664029304769e-15
3.583877831235946e+01 5.506605394178277e-15 -5.356265575177443e-15
3.592997113249269e+01 5.039173896513412e-15 -4.901937443614030e-15
3.602116395262592e+01 4.611392158487514e-15 -4.486117004309631e-15
3.611235677275915e+01 4.219899444599634e-15 -4.105543062437826e-15
3.620354959289238e+01 3.861619649185779e-15 -3.757230377211160e-15
3.629474241302561e+01 3.533737210773820e-15 -3.438446332404024e-15
3.638593523315884e+01 3.233675062755846e-15 -3.146689577286658e-15
3.647712805329207e+01 2.959074448382314e-15 -2.879670471718913e-15
3.656832087342530e+01 2.707776442595030e-15 -2.635293183164405e-15
3.665951369355853e+01 2.477805036505379e-15 -2.411639296218107e-15
3.675070651369176e+01 2.267351652493507e-15 -2.206952806992458e-15
3.684189933382499e+01 2.074760969047388e-15 -2.019626385469529e-15
3.693309215395822e+01 1.898517944664507e-15 -1.848188798782883e-15
3.702428497409145e+01 1.737235939482227e-15 -1.691293397418827e-15
3.711547779422468e+01 1.589645841858342e-15 -1.547707574592457e-15
