# omega0=1, alpha=0.2
# theta0=0.8, theta_dot0=0
# t_start=0, t_end=100, h=0.00911928
#   t          x(t)                 v(t)       
6.088944600295778e+01 -2.534592165276203e-01 1.956147604249580e-01
6.098063882309101e+01 -2.351204072058666e-01 2.064541659034996e-01
6.107183164322424e+01 -2.158293416328815e-01 2.164909545716850e-01
6.116302446335747e+01 -1.956614303152569e-01 2.256769766560305e-01
6.125421728349070e+01 -1.746963343079873e-01 2.339672419938360e-01
6.134541010362393e+01 -1.530176549589134e-01 2.413204037895942e-01
6.143660292375716e+01 -1.307125801246453e-01 2.476992272907906e-01
6.152779574389039e+01 -1.078714888398732e-01 2.530710300901937e-01
6.161898856402362e+01 -8.458751762281851e-02 2.574080810996603e-01
6.171018138415685e+01 -6.095609274532030e-02 2.606879461109065e-01
6.180137420429008e+01 -3.707443383860874e-02 2.628937692462908e-01
6.189256702442331e+01 -1.304103509981929e-02 2.640144814634152e-01
6.198375984455654e+01 1.104486893033445e-02 2.640449295395768e-01
6.207495266468977e+01 3.508384556397749e-02 2.629859215295972e-01
6.216614548482301e+01 5.897680644121849e-02 2.608441874477819e-01
6.225733830495624e+01 8.262554260331166e-02 2.576322567438478e-01
6.234853112508947e+01 1.059332447526464e-01 2.533682568913611e-01
6.243972394522270e+01 1.288050018004469e-01 2.480756399574348e-01
6.253091676535593e+01 1.511482715341773e-01 2.417828462582390e-01
6.262210958548916e+01 1.728733181535544e-01 2.345229160296589e-01
6.271330240562239e+01 1.938936124858089e-01 2.263330613842803e-01
6.280449522575562e+01 2.141261918511407e-01 2.172542116408984e-01
6.289568804588885e+01 2.334919777592527e-01 2.073305453862770e-01
6.298688086602208e+01 2.519160508284552e-01 1.966090223743392e-01
6.307807368615531e+01 2.693278834835228e-01 1.851389276239815e-01
6.316926650628854e+01 2.856615320652064e-01 1.729714389025563e-01
6.326045932642177e+01 3.008557909371253e-01 1.601592272523755e-01
6.335165214655500e+01 3.148543119760449e-01 1.467560984164294e-01
6.344284496668823e+01 3.276056934585436e-01 1.328166810347734e-01
6.353403778682146e+01 3.390635427980039e-01 1.183961654013126e-01
6.362523060695469e+01 3.491865178356454e-01 1.035500944731037e-01
6.371642342708792e+01 3.579383514498879e-01 8.833420678334082e-02
6.380761624722115e+01 3.652878641277604e-01 7.280432898691017e-02
6.389880906735438e+01 3.712089688535812e-01 5.701631401448320e-02
6.399000188748761e+01 3.756806722310636e-01 4.102601926706855e-02
6.408119470762090e+01 3.786870751857777e-01 2.488931797693939e-02
6.417238752775420e+01 3.802173759182458e-01 8.662135813144008e-03
6.426358034788750e+01 3.802658770180361e-01 -7.599495966662116e-03
6.435477316802080e+01 3.788319978311594e-01 -2.383938001426856e-02
6.444596598815410e+01 3.759202923224449e-01 -4.000109445139623e-02
6.453715880828740e+01 3.715404718170460e-01 -5.602794583995878e-02
6.462835162842070e+01 3.657074311664129e-01 -7.186294256521938e-02
6.471954444855400e+01 3.584412760891797e-01 -8.744879701667252e-02
6.481073726868730e+01 3.497673487111275e-01 -1.027279640668921e-01
6.490193008882061e+01 3.397162476944847e-01 -1.176427222092116e-01
6.499312290895391e+01 3.283238388278443e-01 -1.321353023374625e-01
6.508431572908721e+01 3.156312515646442e-01 -1.461480675581147e-01
6.517550854922051e+01 3.016848567687464e-01 -1.596237456480604e-01
6.526670136935381e+01 2.865362208652142e-01 -1.725057138502679e-01
6.535789418948711e+01 2.702420317138116e-01 -1.847383336850254e-01
6.544908700962041e+01 2.528639918278798e-01 -1.962673314071673e-01
6.554027982975371e+01 2.344686750519433e-01 -2.070402177296699e-01
6.563147264988702e+01 2.151273434807540e-01 -2.170067385391266e-01
6.572266547002032e+01 1.949157222362676e-01 -2.261193466314111e-01
6.581385829015362e+01 1.739137306954089e-01 -2.343336830795942e-01
6.590505111028692e+01 1.522051698511574e-01 -2.416090557901225e-01
6.599624393042022e+01 1.298773666563341e-01 -2.479089021770546e-01
6.608743675055352e+01 1.070207774016897e-01 -2.532012227424255e-01
6.617862957068682e+01 8.372855337154665e-02 -2.574589727279026e-01
6.626982239082012e+01 6.009607315338639e-02 -2.606603999086459e-01
6.636101521095343e+01 3.622044700476408e-02 -2.627893180171058e-01
6.645220803108673e+01 1.219999955706187e-02 -2.638353071664589e-01
6.654340085122003e+01 -1.186626217843192e-02 -2.637938349172716e-01
6.663459367135333e+01 -3.587918807227047e-02 -2.626662941996734e-01
6.672578649148663e+01 -5.974002375556229e-02 -2.604599570510245e-01
6.681697931161993e+01 -8.335094149769269e-02 -2.571878459283522e-01
6.690817213175323e+01 -1.066155557506366e-01 -2.528685270746051e-01
6.699936495188653e+01 -1.294394165525461e-01 -2.475258329316465e-01
6.709055777201984e+01 -1.517304747238701e-01 -2.411885227871654e-01
6.718175059215314e+01 -1.733995137116951e-01 -2.338898926231733e-01
6.727294341228644e+01 -1.943605440011958e-01 -2.256673464311076e-01
6.736413623241974e+01 -2.145311571708721e-01 -2.165619420313540e-01
6.745532905255304e+01 -2.338328378720176e-01 -2.066179246707015e-01
