2.989121e-01 1.588300e-01
3.127984e-01 1.456233e-01
3.254556e-01 1.318849e-01
3.368377e-01 1.176683e-01
3.469037e-01 1.030273e-01
3.556172e-01 8.801625e-02
3.629470e-01 7.268935e-02
3.688667e-01 5.710103e-02
3.733551e-01 4.130578e-02
3.763957e-01 2.535816e-02
3.779771e-01 9.312880e-03
3.780929e-01 -6.775177e-03
3.767418e-01 -2.285088e-02
3.739273e-01 -3.885881e-02
3.696582e-01 -5.474317e-02
3.639484e-01 -7.044780e-02
3.568168e-01 -8.591617e-02
3.482874e-01 -1.010914e-01
3.383898e-01 -1.159163e-01
3.271584e-01 -1.303337e-01
3.146329e-01 -1.442863e-01
3.008585e-01 -1.577170e-01
2.858852e-01 -1.705696e-01
2.697683e-01 -1.827883e-01
2.525681e-01 -1.943190e-01
2.343498e-01 -2.051090e-01
2.151833e-01 -2.151077e-01
1.951428e-01 -2.242672e-01
1.743070e-01 -2.325426e-01
1.527585e-01 -2.398926e-01
1.305833e-01 -2.462799e-01
1.078708e-01 -2.516716e-01
8.471316e-02 -2.560396e-01
6.120471e-02 -2.593611e-01
3.744177e-02 -2.616187e-01
1.352191e-02 -2.628009e-01
-1.045646e-02 -2.629016e-01
-3.439469e-02 -2.619211e-01
-5.819440e-02 -2.598651e-01
-8.175801e-02 -2.567453e-01
-1.049892e-01 -2.525789e-01
-1.277936e-01 -2.473883e-01
-1.500790e-01 -2.412011e-01
-1.717559e-01 -2.340493e-01
-1.927380e-01 -2.259691e-01
-2.129424e-01 -2.170004e-01
-2.322901e-01 -2.071865e-01
-2.507060e-01 -1.965735e-01
-2.681194e-01 -1.852097e-01
-2.844643e-01 -1.731455e-01
-2.996790e-01 -1.604329e-01
-3.137068e-01 -1.471250e-01
-3.264960e-01 -1.332758e-01
-3.379996e-01 -1.189398e-01
-3.481758e-01 -1.041722e-01
-3.569877e-01 -8.902828e-02
-3.644035e-01 -7.356345e-02
-3.703965e-01 -5.783328e-02
-3.749451e-01 -4.189337e-02
-3.780326e-01 -2.579941e-02
-3.796476e-01 -9.607173e-03
-3.797835e-01 6.627386e-03
-3.784392e-01 2.284811e-02
-3.756185e-01 3.899857e-02
-3.713303e-01 5.502202e-02
-3.655889e-01 7.086136e-02
-3.584136e-01 8.645916e-02
-3.498291e-01 1.017577e-01
-3.398653e-01 1.166990e-01
-3.285575e-01 1.312250e-01
-3.159461e-01 1.452777e-01
-3.020770e-01 1.587996e-01
-2.870012e-01 1.717336e-01
-2.707749e-01 1.840236e-01
-2.534592e-01 1.956148e-01
-2.351204e-01 2.064542e-01
-2.158293e-01 2.164910e-01
-1.956614e-01 2.256770e-01
-1.746963e-01 2.339672e-01
-1.530177e-01 2.413204e-01
-1.307126e-01 2.476992e-01
-1.078715e-01 2.530710e-01
-8.458752e-02 2.574081e-01
-6.095609e-02 2.606879e-01
-3.707443e-02 2.628938e-01
-1.304104e-02 2.640145e-01
1.104487e-02 2.640449e-01
3.508385e-02 2.629859e-01
5.897681e-02 2.608442e-01
8.262554e-02 2.576323e-01
1.059332e-01 2.533683e-01
1.288050e-01 2.480756e-01
1.511483e-01 2.417828e-01
1.728733e-01 2.345229e-01
1.938936e-01 2.263331e-01
2.141262e-01 2.172542e-01
2.334920e-01 2.073305e-01
2.519161e-01 1.966090e-01
2.693279e-01 1.851389e-01
2.856615e-01 1.729714e-01
3.008558e-01 1.601592e-01
3.148543e-01 1.467561e-01
3.276057e-01 1.328167e-01
3.390635e-01 1.183962e-01
3.491865e-01 1.035501e-01
3.579384e-01 8.833421e-02
3.652879e-01 7.280433e-02
3.712090e-01 5.701631e-02
3.756807e-01 4.102602e-02
3.786871e-01 2.488932e-02
3.802174e-01 8.662136e-03
3.802659e-01 -7.599496e-03
3.788320e-01 -2.383938e-02
3.759203e-01 -4.000109e-02
3.715405e-01 -5.602795e-02
3.657074e-01 -7.186294e-02
3.584413e-01 -8.744880e-02
3.497673e-01 -1.027280e-01
3.397162e-01 -1.176427e-01
3.283238e-01 -1.321353e-01
3.156313e-01 -1.461481e-01
3.016849e-01 -1.596237e-01
2.865362e-01 -1.725057e-01
2.702420e-01 -1.847383e-01
2.528640e-01 -1.962673e-01
2.344687e-01 -2.070402e-01
2.151273e-01 -2.170067e-01
1.949157e-01 -2.261193e-01
1.739137e-01 -2.343337e-01
1.522052e-01 -2.416091e-01
1.298774e-01 -2.479089e-01
1.070208e-01 -2.532012e-01
8.372855e-02 -2.574590e-01
6.009607e-02 -2.606604e-01
3.622045e-02 -2.627893e-01
1.220000e-02 -2.638353e-01
-1.186626e-02 -2.637938e-01
-3.587919e-02 -2.626663e-01
-5.974002e-02 -2.604600e-01
-8.335094e-02 -2.571878e-01
-1.066156e-01 -2.528685e-01
-1.294394e-01 -2.475258e-01
-1.517305e-01 -2.411885e-01
-1.733995e-01 -2.338899e-01
-1.943605e-01 -2.256673e-01
-2.145312e-01 -2.165619e-01
-2.338328e-01 -2.066179e-01
-2.521912e-01 -1.958823e-01
-2.695364e-01 -1.844042e-01
-2.858029e-01 -1.722348e-01
-3.009301e-01 -1.594266e-01
-3.148622e-01 -1.460332e-01
-3.275483e-01 -1.321089e-01
-3.389425e-01 -1.177088e-01
-3.490039e-01 -1.028881e-01
-3.576967e-01 -8.770222e-02
-3.649902e-01 -7.220658e-02
-3.708585e-01 -5.645672e-02
-3.752810e-01 -4.050814e-02
-3.782422e-01 -2.441631e-02
-3.797315e-01 -8.236771e-03
-3.797435e-01 7.974834e-03
-3.782778e-01 2.416271e-02
-3.753390e-01 4.027084e-02
-3.709371e-01 5.624294e-02
-3.650869e-01 7.202243e-02
-3.578088e-01 8.755242e-02
-3.491280e-01 1.027758e-01
-3.390750e-01 1.176352e-01
-3.276858e-01 1.320732e-01
-3.150013e-01 1.460327e-01
-3.010678e-01 1.594568e-01
-2.859367e-01 1.722891e-01
-2.696644e-01 1.844745e-01
-2.523125e-01 1.959589e-01
-2.339472e-01 2.066903e-01
-2.146395e-01 2.166187e-01
-1.944649e-01 2.256968e-01
-1.735029e-01 2.338805e-01
-1.518369e-01 2.411293e-01
-1.295539e-01 2.474069e-01
-1.067439e-01 2.526813e-01
-8.349977e-02 2.569257e-01
-5.991635e-02 2.601184e-01
-3.609038e-02 2.622431e-01
-1.211976e-02 2.632895e-01
1.189691e-02 2.632529e-01
3.586090e-02 2.621346e-01
5.967382e-02 2.599417e-01
8.323824e-02 2.566870e-01
1.064581e-01 2.523889e-01
1.292393e-01 2.470709e-01
1.514902e-01 2.407616e-01
1.731217e-01 2.334938e-01
1.940481e-01 2.253046e-01
2.141872e-01 2.162349e-01
2.334608e-01 2.063283e-01
2.517945e-01 1.956316e-01
2.691186e-01 1.841937e-01
2.853678e-01 1.720652e-01
3.004814e-01 1.592983e-01
3.144037e-01 1.459463e-01
3.270838e-01 1.320632e-01
3.384757e-01 1.177038e-01
3.485385e-01 1.029228e-01
3.572362e-01 8.777555e-02
3.645380e-01 7.231719e-02
3.704180e-01 5.660298e-02
3.748555e-01 4.068821e-02
3.778346e-01 2.462815e-02
3.793446e-01 8.478154e-03
3.793798e-01 -7.706298e-03
3.779397e-01 -2.386956e-02
3.750287e-01 -3.995574e-02
3.706564e-01 -5.590866e-02
3.648375e-01 -7.167184e-02
3.575920e-01 -8.718845e-02
3.489448e-01 -1.024014e-01
3.389264e-01 -1.172535e-01
3.275722e-01 -1.316873e-01
3.149230e-01 -1.456455e-01
3.010247e-01 -1.590713e-01
2.859286e-01 -1.719084e-01
2.696907e-01 -1.841015e-01
2.523723e-01 -1.955965e-01
2.340395e-01 -2.063411e-01
2.147630e-01 -2.162853e-01
1.946180e-01 -2.253816e-01
1.736837e-01 -2.335859e-01
1.520436e-01 -2.408573e-01
1.297843e-01 -2.471594e-01
1.069957e-01 -2.524599e-01
8.377051e-02 -2.567319e-01
6.020347e-02 -2.599532e-01
3.639122e-02 -2.621075e-01
1.243160e-02 -2.631840e-01
-1.157685e-02 -2.631779e-01
-3.553538e-02 -2.620901e-01
-5.934564e-02 -2.599275e-01
-8.291013e-02 -2.567027e-01
-1.061328e-01 -2.524337e-01
-1.289194e-01 -2.471439e-01
-1.511781e-01 -2.408616e-01
-1.728199e-01 -2.336193e-01
-1.937589e-01 -2.254542e-01
-2.139127e-01 -2.164067e-01
-2.332028e-01 -2.065205e-01
-2.515550e-01 -1.958422e-01
-2.688990e-01 -1.844205e-01
-2.851696e-01 -1.723060e-01
-3.003057e-01 -1.595509e-01
-3.142515e-01 -1.462085e-01
-3.269558e-01 -1.323327e-01
-3.383725e-01 -1.179783e-01
-3.484605e-01 -1.032001e-01
-3.571836e-01 -8.805333e-02
-3.645106e-01 -7.259333e-02
-3.704157e-01 -5.687539e-02
-3.748777e-01 -4.095484e-02
-3.778808e-01 -2.488708e-02
-3.794140e-01 -8.727544e-03
-3.794715e-01 7.468185e-03
-3.780525e-01 2.364434e-02
-3.751614e-01 3.974492e-02
-3.708076e-01 5.571361e-02
-3.650057e-01 7.149379e-02
-3.577756e-01 8.702851e-02
-3.491422e-01 1.022605e-01
-3.391357e-01 1.171324e-01
-3.277916e-01 1.315867e-01
-3.151506e-01 1.455660e-01
-3.012586e-01 1.590131e-01
-2.861668e-01 1.718717e-01
-2.699313e-01 1.840862e-01
-2.526133e-01 1.956025e-01
-2.342790e-01 2.063681e-01
-2.149991e-01 2.163328e-01
-1.948488e-01 2.254490e-01
-1.739076e-01 2.336722e-01
-1.522588e-01 2.409617e-01
-1.299892e-01 2.472806e-01
-1.071888e-01 2.525969e-01
-8.395042e-02 2.568831e-01
-6.036900e-02 2.601173e-01
-3.654126e-02 2.622828e-01
-1.256519e-02 2.633690e-01
1.146050e-02 2.633708e-01
3.543693e-02 2.622893e-01
5.926557e-02 2.601312e-01
8.284877e-02 2.569090e-01
1.060903e-01 2.526410e-01
1.288958e-01 2.473504e-01
1.511732e-01 2.410656e-01
1.728334e-01 2.338193e-01
1.937904e-01 2.256485e-01
2.139616e-01 2.165939e-01
2.332685e-01 2.066993e-01
2.516365e-01 1.960113e-01
2.689955e-01 1.845787e-01
2.852799e-01 1.724524e-01
3.004288e-01 1.596846e-01
3.143862e-01 1.463286e-01
3.271009e-01 1.324387e-01
3.385266e-01 1.180695e-01
3.486221e-01 1.032762e-01
3.573515e-01 8.811415e-02
3.646834e-01 7.263864e-02
3.705919e-01 5.690515e-02
3.750559e-01 4.096915e-02
3.780596e-01 2.488612e-02
3.795920e-01 8.711614e-03
3.796474e-01 -7.498687e-03
3.782250e-01 -2.368893e-02
3.753292e-01 -3.980300e-02
3.709695e-01 -5.578452e-02
3.651606e-01 -7.157677e-02
3.579224e-01 -8.712275e-02
3.492799e-01 -1.023651e-01
3.392634e-01 -1.172465e-01
3.279086e-01 -1.317091e-01
3.152561e-01 -1.456957e-01
3.013520e-01 -1.591491e-01
2.862475e-01 -1.720127e-01
2.699989e-01 -1.842311e-01
2.526676e-01 -1.957501e-01
2.343198e-01 -2.065172e-01
2.150262e-01 -2.164822e-01
1.948624e-01 -2.255975e-01
1.739077e-01 -2.338186e-01
1.522456e-01 -2.411048e-01
1.299632e-01 -2.474195e-01
1.071504e-01 -2.527303e-01
8.390013e-02 -2.570101e-01
6.030745e-02 -2.602370e-01
3.646916e-02 -2.623943e-01
1.248333e-02 -2.634715e-01
-1.155127e-02 -2.634637e-01
-3.553570e-02 -2.623719e-01
-5.937139e-02 -2.602030e-01
-8.296064e-02 -2.569698e-01
-1.062072e-01 -2.526904e-01
-1.290166e-01 -2.473882e-01
-1.512970e-01 -2.410917e-01
-1.729591e-01 -2.338338e-01
-1.939168e-01 -2.256516e-01
-2.140878e-01 -2.165858e-01
-2.333934e-01 -2.066802e-01
-2.517592e-01 -1.959817e-01
-2.691151e-01 -1.845391e-01
-2.853954e-01 -1.724033e-01
-3.005395e-01 -1.596265e-01
-3.144912e-01 -1.462623e-01
-3.271994e-01 -1.323649e-01
-3.386181e-01 -1.179889e-01
-3.487060e-01 -1.031896e-01
-3.574272e-01 -8.802232e-02
-3.647505e-01 -7.254243e-02
-3.706501e-01 -5.680539e-02
-3.751049e-01 -4.086669e-02
-3.780991e-01 -2.478179e-02
-3.796220e-01 -8.606252e-03
-3.796677e-01 7.604256e-03
-3.782357e-01 2.379389e-02
-3.753304e-01 3.990657e-02
-3.709614e-01 5.588592e-02
-3.651434e-01 7.167527e-02
-3.578963e-01 8.721763e-02
-3.492454e-01 1.024557e-01
-3.392209e-01 1.173321e-01
-3.278584e-01 1.317893e-01
-3.151989e-01 1.457698e-01
-3.012883e-01 1.592166e-01
-2.861780e-01 1.720733e-01
-2.699243e-01 1.842844e-01
-2.525884e-01 1.957957e-01
-2.342368e-01 2.065548e-01
-2.149402e-01 2.165117e-01
-1.947740e-01 2.256187e-01
-1.738178e-01 2.338315e-01
-1.521549e-01 2.411094e-01
-1.298724e-01 2.474159e-01
-1.070603e-01 2.527187e-01
-8.381150e-02 2.569907e-01
-6.022094e-02 2.602099e-01
-3.638545e-02 2.623601e-01
-1.240306e-02 2.634305e-01
1.162751e-02 2.634163e-01
3.560736e-02 2.623187e-01
5.943795e-02 2.601446e-01
8.302165e-02 2.569066e-01
1.062622e-01 2.526231e-01
1.290654e-01 2.473175e-01
1.513392e-01 2.410183e-01
1.729945e-01 2.337582e-01
1.939453e-01 2.255745e-01
2.141092e-01 2.165079e-01
2.334077e-01 2.066022e-01
2.517664e-01 1.959041e-01
2.691152e-01 1.844626e-01
2.853886e-01 1.723285e-01
3.005259e-01 1.595540e-01
3.144711e-01 1.461925e-01
3.271732e-01 1.322983e-01
3.385859e-01 1.179260e-01
3.486683e-01 1.031309e-01
3.573843e-01 8.796804e-02
3.647029e-01 7.249295e-02
3.705982e-01 5.676101e-02
3.750492e-01 4.082763e-02
3.780401e-01 2.474826e-02
3.795602e-01 8.578404e-03
3.796037e-01 -7.626316e-03
3.781699e-01 -2.381010e-02
3.752634e-01 -3.991690e-02
3.708937e-01 -5.589039e-02
3.650755e-01 -7.167395e-02
3.578289e-01 -8.721061e-02
3.491788e-01 -1.024432e-01
3.391557e-01 -1.173142e-01
3.277951e-01 -1.317662e-01
3.151379e-01 -1.457418e-01
3.012301e-01 -1.591840e-01
2.861230e-01 -1.720363e-01
2.698728e-01 -1.842434e-01
2.525409e-01 -1.957512e-01
2.341935e-01 -2.065071e-01
2.149013e-01 -2.164612e-01
1.947399e-01 -2.255659e-01
1.737885e-01 -2.337769e-01
1.521307e-01 -2.410534e-01
1.298534e-01 -2.473589e-01
1.070465e-01 -2.526613e-01
8.380290e-02 -2.569333e-01
6.021755e-02 -2.601531e-01
3.638721e-02 -2.623042e-01
1.240985e-02 -2.633760e-01
-1.161583e-02 -2.633636e-01
-3.559097e-02 -2.622682e-01
-5.941707e-02 -2.600967e-01
-8.299654e-02 -2.568617e-01
-1.062332e-01 -2.525815e-01
-1.290327e-01 -2.472794e-01
-1.513032e-01 -2.409839e-01
-1.729555e-01 -2.337278e-01
-1.939037e-01 -2.255482e-01
-2.140654e-01 -2.164858e-01
-2.333621e-01 -2.065845e-01
-2.517194e-01 -1.958908e-01
-2.690672e-01 -1.844537e-01
-2.853400e-01 -1.723239e-01
-3.004771e-01 -1.595537e-01
-3.144225e-01 -1.461965e-01
-3.271250e-01 -1.323063e-01
-3.385387e-01 -1.179380e-01
-3.486224e-01 -1.031466e-01
-3.573400e-01 -8.798729e-02
-3.646605e-01 -7.251553e-02
-3.705580e-01 -5.678666e-02
-3.750114e-01 -4.085610e-02
-3.780051e-01 -2.477928e-02
-3.795281e-01 -8.611683e-03
-3.795747e-01 7.591073e-03
-3.781442e-01 2.377319e-02
-3.752411e-01 3.987865e-02
-3.708749e-01 5.585111e-02
-3.650604e-01 7.163394e-02
-3.578174e-01 8.717021e-02
-3.491711e-01 1.024027e-01
-3.391516e-01 1.172739e-01
-3.277947e-01 1.317265e-01
-3.151411e-01 1.457029e-01
-3.012368e-01 1.591462e-01
-2.861330e-01 1.720000e-01
-2.698861e-01 1.842088e-01
-2.525573e-01 1.957184e-01
-2.342127e-01 2.064765e-01
-2.149233e-01 2.164330e-01
-1.947643e-01 2.255402e-01
-1.738151e-01 2.337539e-01
-1.521593e-01 2.410334e-01
-1.298836e-01 2.473419e-01
-1.070782e-01 2.526473e-01
-8.383571e-02 2.569225e-01
-6.025120e-02 2.601454e-01
-3.642141e-02 2.622998e-01
-1.244431e-02 2.633747e-01
1.158140e-02 2.633655e-01
3.555685e-02 2.622732e-01
5.938354e-02 2.601046e-01
8.296386e-02 2.568725e-01
1.062016e-01 2.525949e-01
1.290025e-01 2.472954e-01
1.512745e-01 2.410022e-01
1.729286e-01 2.337483e-01
1.938788e-01 2.255707e-01
2.140426e-01 2.165100e-01
2.333416e-01 2.066101e-01
2.517012e-01 1.959176e-01
2.690515e-01 1.844815e-01
2.853269e-01 1.723525e-01
3.004667e-01 1.595828e-01
3.144147e-01 1.462258e-01
3.271199e-01 1.323357e-01
