# omega0=1, alpha=4
# theta0=0.5, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
1.997122760917741e+01 2.620889063850571e-03 -7.022640834190076e-04
2.006242042931064e+01 2.557623711827991e-03 -6.853122558635697e-04
2.015361324944387e+01 2.495885511017348e-03 -6.687696221227033e-04
2.024480606957710e+01 2.435637598076758e-03 -6.526263050555708e-04
2.033599888971033e+01 2.376843999474305e-03 -6.368726659196200e-04
2.042719170984356e+01 2.319469610011205e-03 -6.214992986176933e-04
2.051838452997679e+01 2.263480171863248e-03 -6.064970240838755e-04
2.060957735011002e+01 2.208842254128005e-03 -5.918568848047481e-04
2.070077017024325e+01 2.155523232865603e-03 -5.775701394727824e-04
2.079196299037648e+01 2.103491271621184e-03 -5.636282577686939e-04
2.088315581050971e+01 2.052715302417397e-03 -5.500229152696511e-04
2.097434863064294e+01 2.003165007205614e-03 -5.367459884803076e-04
2.106554145077617e+01 1.954810799764782e-03 -5.237895499836968e-04
2.115673427090940e+01 1.907623808037131e-03 -5.111458637091043e-04
2.124792709104263e+01 1.861575856890194e-03 -4.988073803140992e-04
2.133911991117586e+01 1.816639451294840e-03 -4.867667326779714e-04
2.143031273130909e+01 1.772787759909309e-03 -4.750167315038932e-04
2.152150555144232e+01 1.729994599059433e-03 -4.635503610271828e-04
2.161269837157555e+01 1.688234417105493e-03 -4.523607748271138e-04
2.170389119170878e+01 1.647482279186384e-03 -4.414412917397741e-04
2.179508401184201e+01 1.607713852331985e-03 -4.307853918695389e-04
2.188627683197524e+01 1.568905390934845e-03 -4.203867126967804e-04
2.197746965210847e+01 1.531033722572517e-03 -4.102390452794947e-04
2.206866247224170e+01 1.494076234172084e-03 -4.003363305465797e-04
2.215985529237493e+01 1.458010858508618e-03 -3.906726556805569e-04
2.225104811250816e+01 1.422816061029505e-03 -3.812422505875785e-04
2.234224093264139e+01 1.388470826996788e-03 -3.720394844526151e-04
2.243343375277462e+01 1.354954648939843e-03 -3.630588623777716e-04
2.252462657290785e+01 1.322247514410904e-03 -3.542950221017244e-04
2.261581939304108e+01 1.290329894036124e-03 -3.457427307983245e-04
2.270701221317431e+01 1.259182729855050e-03 -3.373968819524579e-04
2.279820503330754e+01 1.228787423941536e-03 -3.292524923112978e-04
2.288939785344077e+01 1.199125827299321e-03 -3.213046989091336e-04
2.298059067357400e+01 1.170180229025630e-03 -3.135487561639976e-04
2.307178349370723e+01 1.141933345736330e-03 -3.059800330443615e-04
2.316297631384046e+01 1.114368311246341e-03 -2.985940103042100e-04
2.325416913397369e+01 1.087468666499128e-03 -2.913862777848425e-04
2.334536195410692e+01 1.061218349739266e-03 -2.843525317817944e-04
2.343655477424015e+01 1.035601686922218e-03 -2.774885724753047e-04
2.352774759437338e+01 1.010603382355599e-03 -2.707903014227995e-04
2.361894041450661e+01 9.862085095663261e-04 -2.642537191118920e-04
2.371013323463984e+01 9.624025023882260e-04 -2.578749225724430e-04
2.380132605477307e+01 9.391711462647593e-04 -2.516501030462529e-04
2.389251887490630e+01 9.165005697616801e-04 -2.455755437129969e-04
2.398371169503953e+01 8.943772362845601e-04 -2.396476174710464e-04
2.407490451517276e+01 8.727879359962347e-04 -2.338627847718512e-04
2.416609733530600e+01 8.517197779293435e-04 -2.282175915065911e-04
2.425729015543923e+01 8.311601822892594e-04 -2.227086669438342e-04
2.434848297557246e+01 8.110968729428085e-04 -2.173327217169739e-04
2.443967579570569e+01 7.915178700882977e-04 -2.120865458602398e-04
2.453086861583892e+01 7.724114831024738e-04 -2.069670068921130e-04
2.462206143597215e+01 7.537663035601432e-04 -2.019710479450013e-04
2.471325425610538e+01 7.355711984222858e-04 -1.970956859400571e-04
2.480444707623861e+01 7.178153033885947e-04 -1.923380098060494e-04
2.489563989637184e+01 7.004880164104746e-04 -1.876951787412268e-04
2.498683271650507e+01 6.835789913606234e-04 -1.831644205171336e-04
2.507802553663830e+01 6.670781318554216e-04 -1.787430298233665e-04
2.516921835677153e+01 6.509755852264379e-04 -1.744283666522845e-04
2.526041117690476e+01 6.352617366374516e-04 -1.702178547227073e-04
2.535160399703799e+01 6.199272033434817e-04 -1.661089799416610e-04
2.544279681717122e+01 6.049628290883941e-04 -1.620992889032534e-04
2.553398963730445e+01 5.903596786377408e-04 -1.581863874237828e-04
2.562518245743768e+01 5.761090324435682e-04 -1.543679391122054e-04
2.571637527757091e+01 5.622023814380099e-04 -1.506416639751080e-04
2.580756809770414e+01 5.486314219525518e-04 -1.470053370553538e-04
2.589876091783737e+01 5.353880507599413e-04 -1.434567871035876e-04
