100 0.85510268 1.00000000
200 0.96483122 1.00000000
400 0.92798520 1.00000000
800 0.99286087 1.00000000
1600 1.06142148 1.00000000
3200 0.99071849 1.00000000
6400 1.01163459 1.00000000
12800 0.98968541 1.00000000
25600 1.01269699 1.00000000
51200 0.99358098 1.00000000
102400 1.00209403 1.00000000
204800 0.99867655 1.00000000
409600 1.00002508 1.00000000
819200 1.00062684 1.00000000
